cart_id,customer_id,customer_name,customer_email,customer_phone,customer_segment,customer_tone,device,geo,cart_value,num_items,products,time_since_abandonment_hours,previous_purchases,price_sensitivity,intent_score,abandonment_reason,cart_adds_last_month,all_items_in_stock,abandonment_timestamp
CART5819,CUST1819,Customer 820,cust1819@example.com,+919442058095,returning,professional,desktop,NZ,326.19,5,"[{""product_id"": ""PROD10190"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 12.15, ""quantity"": 2}, {""product_id"": ""PROD10191"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 15.34, ""quantity"": 1}, {""product_id"": ""PROD10192"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 76.09, ""quantity"": 1}, {""product_id"": ""PROD10193"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 37.72, ""quantity"": 2}, {""product_id"": ""PROD10194"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 67.51, ""quantity"": 2}]",65,8,0.11,0.71,comparison_shopping,4,True,2025-11-07T04:14:41.678233
CART5820,CUST1820,Customer 821,cust1820@example.com,+917995627518,new,casual,mobile,NZ,66.63,1,"[{""product_id"": ""PROD10200"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 22.21, ""quantity"": 3}]",33,0,0.15,0.53,comparison_shopping,2,True,2025-11-08T12:14:41.678390
CART5821,CUST1821,Customer 822,cust1821@example.com,+918867224513,vip,casual,desktop,UK,1216.65,5,"[{""product_id"": ""PROD10210"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 44.25, ""quantity"": 1}, {""product_id"": ""PROD10211"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 79.32, ""quantity"": 1}, {""product_id"": ""PROD10212"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 27.67, ""quantity"": 3}, {""product_id"": ""PROD10213"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 426.81, ""quantity"": 2}, {""product_id"": ""PROD10214"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 52.15, ""quantity"": 3}]",7,7,0.67,0.67,site_crash,15,True,2025-11-09T14:14:41.678633
CART5822,CUST1822,Customer 823,cust1822@example.com,+918281194061,returning,professional,mobile,NZ,884.35,4,"[{""product_id"": ""PROD10220"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 50.41, ""quantity"": 2}, {""product_id"": ""PROD10221"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 195.47, ""quantity"": 1}, {""product_id"": ""PROD10222"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 168.44, ""quantity"": 3}, {""product_id"": ""PROD10223"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 27.58, ""quantity"": 3}]",34,11,0.61,0.73,comparison_shopping,2,True,2025-11-08T11:14:41.678854
CART5823,CUST1823,Customer 824,cust1823@example.com,+918400565848,vip,casual,mobile,IN,48.99,1,"[{""product_id"": ""PROD10230"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 48.99, ""quantity"": 1}]",58,6,0.07,0.76,high_shipping_cost,13,True,2025-11-07T11:14:41.679012
CART5824,CUST1824,Customer 825,cust1824@example.com,+918557448229,new,professional,desktop,UK,1146.33,2,"[{""product_id"": ""PROD10240"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 1106.41, ""quantity"": 1}, {""product_id"": ""PROD10241"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 39.92, ""quantity"": 1}]",3,0,0.93,0.78,price_too_high,14,True,2025-11-09T18:14:41.679190
CART5825,CUST1825,Customer 826,cust1825@example.com,+917362784338,returning,professional,mobile,UK,610.89,2,"[{""product_id"": ""PROD10250"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 218.32, ""quantity"": 2}, {""product_id"": ""PROD10251"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 174.25, ""quantity"": 1}]",5,1,0.18,0.64,long_checkout_process,16,True,2025-11-09T16:14:41.679401
CART5826,CUST1826,Customer 827,cust1826@example.com,+919243774098,returning,casual,mobile,IN,107.91,2,"[{""product_id"": ""PROD10260"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 31.14, ""quantity"": 2}, {""product_id"": ""PROD10261"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 15.21, ""quantity"": 3}]",37,14,0.76,0.34,site_crash,1,True,2025-11-08T08:14:41.679614
CART5827,CUST1827,Customer 828,cust1827@example.com,+919828645201,returning,enthusiastic,mobile,US,38.9,1,"[{""product_id"": ""PROD10270"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 19.45, ""quantity"": 2}]",47,3,0.31,0.49,comparison_shopping,6,True,2025-11-07T22:14:41.679798
CART5828,CUST1828,Customer 829,cust1828@example.com,+917900838388,new,professional,desktop,NZ,984.22,2,"[{""product_id"": ""PROD10280"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 973.3, ""quantity"": 1}, {""product_id"": ""PROD10281"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 10.92, ""quantity"": 1}]",46,0,0.42,0.43,price_too_high,14,True,2025-11-07T23:14:41.680094
CART5829,CUST1829,Customer 830,cust1829@example.com,+918631321682,new,casual,mobile,UK,1092.73,3,"[{""product_id"": ""PROD10290"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 951.61, ""quantity"": 1}, {""product_id"": ""PROD10291"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 36.83, ""quantity"": 3}, {""product_id"": ""PROD10292"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 10.21, ""quantity"": 3}]",34,0,0.79,0.63,long_checkout_process,1,False,2025-11-08T11:14:41.680333
CART5830,CUST1830,Customer 831,cust1830@example.com,+919500426290,returning,professional,tablet,NZ,568.5,5,"[{""product_id"": ""PROD10300"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 24.9, ""quantity"": 2}, {""product_id"": ""PROD10301"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 56.0, ""quantity"": 3}, {""product_id"": ""PROD10302"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 13.21, ""quantity"": 2}, {""product_id"": ""PROD10303"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 94.72, ""quantity"": 2}, {""product_id"": ""PROD10304"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 67.42, ""quantity"": 2}]",39,14,0.01,0.59,high_shipping_cost,2,False,2025-11-08T06:14:41.680620
CART5831,CUST1831,Customer 832,cust1831@example.com,+919089258120,returning,professional,desktop,NZ,3243.23,5,"[{""product_id"": ""PROD10310"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 23.35, ""quantity"": 1}, {""product_id"": ""PROD10311"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1032.79, ""quantity"": 2}, {""product_id"": ""PROD10312"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 246.81, ""quantity"": 3}, {""product_id"": ""PROD10313"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 283.17, ""quantity"": 1}, {""product_id"": ""PROD10314"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 65.35, ""quantity"": 2}]",35,2,0.22,0.45,payment_failure,18,True,2025-11-08T10:14:41.680914
CART5832,CUST1832,Customer 833,cust1832@example.com,+919831197998,returning,casual,desktop,IN,1348.47,3,"[{""product_id"": ""PROD10320"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 980.94, ""quantity"": 1}, {""product_id"": ""PROD10321"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 128.85, ""quantity"": 1}, {""product_id"": ""PROD10322"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 79.56, ""quantity"": 3}]",15,11,0.2,0.46,price_too_high,14,False,2025-11-09T06:14:41.681118
CART5833,CUST1833,Customer 834,cust1833@example.com,+918168005699,returning,casual,mobile,UK,251.73,4,"[{""product_id"": ""PROD10330"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 18.61, ""quantity"": 3}, {""product_id"": ""PROD10331"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 15.57, ""quantity"": 3}, {""product_id"": ""PROD10332"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 9.31, ""quantity"": 3}, {""product_id"": ""PROD10333"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 60.63, ""quantity"": 2}]",16,14,0.25,0.46,payment_failure,19,True,2025-11-09T05:14:41.681344
CART5834,CUST1834,Customer 835,cust1834@example.com,+917832837596,new,professional,mobile,NZ,496.36,5,"[{""product_id"": ""PROD10340"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 24.83, ""quantity"": 3}, {""product_id"": ""PROD10341"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 83.76, ""quantity"": 2}, {""product_id"": ""PROD10342"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 39.38, ""quantity"": 3}, {""product_id"": ""PROD10343"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 37.91, ""quantity"": 1}, {""product_id"": ""PROD10344"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 49.15, ""quantity"": 2}]",49,0,0.43,0.37,comparison_shopping,19,True,2025-11-07T20:14:41.681595
CART5835,CUST1835,Customer 836,cust1835@example.com,+919567267411,new,enthusiastic,tablet,UK,983.24,3,"[{""product_id"": ""PROD10350"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 287.12, ""quantity"": 1}, {""product_id"": ""PROD10351"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 69.52, ""quantity"": 3}, {""product_id"": ""PROD10352"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 243.78, ""quantity"": 2}]",55,0,0.29,0.82,high_shipping_cost,8,True,2025-11-07T14:14:41.681829
CART5836,CUST1836,Customer 837,cust1836@example.com,+919894911417,returning,enthusiastic,desktop,IN,2730.55,5,"[{""product_id"": ""PROD10360"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 135.02, ""quantity"": 3}, {""product_id"": ""PROD10361"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 212.66, ""quantity"": 2}, {""product_id"": ""PROD10362"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 137.51, ""quantity"": 3}, {""product_id"": ""PROD10363"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 318.42, ""quantity"": 3}, {""product_id"": ""PROD10364"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 266.19, ""quantity"": 2}]",53,3,0.52,0.51,price_too_high,3,True,2025-11-07T16:14:41.682127
CART5837,CUST1837,Customer 838,cust1837@example.com,+918353092123,returning,enthusiastic,mobile,IN,22.87,2,"[{""product_id"": ""PROD10370"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 10.17, ""quantity"": 1}, {""product_id"": ""PROD10371"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 6.35, ""quantity"": 2}]",14,9,0.25,0.71,high_shipping_cost,16,True,2025-11-09T07:14:41.682333
CART5838,CUST1838,Customer 839,cust1838@example.com,+917915184358,returning,enthusiastic,mobile,NZ,206.64,2,"[{""product_id"": ""PROD10380"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 35.97, ""quantity"": 1}, {""product_id"": ""PROD10381"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 170.67, ""quantity"": 1}]",67,1,0.52,0.71,payment_failure,19,True,2025-11-07T02:14:41.682527
CART5839,CUST1839,Customer 840,cust1839@example.com,+919853479481,returning,casual,mobile,NZ,343.34,1,"[{""product_id"": ""PROD10390"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 171.67, ""quantity"": 2}]",4,0,0.74,0.86,distracted,16,True,2025-11-09T17:14:41.682682
CART5840,CUST1840,Customer 841,cust1840@example.com,+916683577992,new,enthusiastic,mobile,UK,3649.78,5,"[{""product_id"": ""PROD10400"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 48.2, ""quantity"": 3}, {""product_id"": ""PROD10401"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 5.84, ""quantity"": 3}, {""product_id"": ""PROD10402"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 363.18, ""quantity"": 2}, {""product_id"": ""PROD10403"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 854.66, ""quantity"": 3}, {""product_id"": ""PROD10404"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 197.32, ""quantity"": 1}]",59,0,0.24,0.87,high_shipping_cost,13,True,2025-11-07T10:14:41.682933
CART5841,CUST1841,Customer 842,cust1841@example.com,+919193975799,returning,casual,mobile,NZ,272.15,2,"[{""product_id"": ""PROD10410"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 72.91, ""quantity"": 3}, {""product_id"": ""PROD10411"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 53.42, ""quantity"": 1}]",53,14,0.96,0.72,high_shipping_cost,19,True,2025-11-07T16:14:41.683115
CART5842,CUST1842,Customer 843,cust1842@example.com,+919700092464,returning,professional,mobile,US,75.35,1,"[{""product_id"": ""PROD10420"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 75.35, ""quantity"": 1}]",68,14,0.93,0.76,long_checkout_process,18,True,2025-11-07T01:14:41.683271
CART5843,CUST1843,Customer 844,cust1843@example.com,+918038711176,returning,professional,desktop,UK,165.44,1,"[{""product_id"": ""PROD10430"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 82.72, ""quantity"": 2}]",61,10,0.76,0.36,comparison_shopping,16,True,2025-11-07T08:14:41.683428
CART5844,CUST1844,Customer 845,cust1844@example.com,+917933034905,returning,enthusiastic,mobile,US,240.68,1,"[{""product_id"": ""PROD10440"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 240.68, ""quantity"": 1}]",38,2,0.27,0.34,comparison_shopping,4,False,2025-11-08T07:14:41.683583
CART5845,CUST1845,Customer 846,cust1845@example.com,+917113219231,returning,professional,mobile,NZ,294.27,2,"[{""product_id"": ""PROD10450"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 102.63, ""quantity"": 2}, {""product_id"": ""PROD10451"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 29.67, ""quantity"": 3}]",18,4,0.93,0.74,long_checkout_process,6,True,2025-11-09T03:14:41.683760
CART5846,CUST1846,Customer 847,cust1846@example.com,+919228856718,new,enthusiastic,desktop,US,332.23,2,"[{""product_id"": ""PROD10460"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 29.18, ""quantity"": 2}, {""product_id"": ""PROD10461"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 91.29, ""quantity"": 3}]",38,0,0.59,0.51,distracted,14,True,2025-11-08T07:14:41.683937
CART5847,CUST1847,Customer 848,cust1847@example.com,+917061886576,new,casual,mobile,IN,539.62,1,"[{""product_id"": ""PROD10470"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 269.81, ""quantity"": 2}]",57,0,0.57,0.76,site_crash,5,True,2025-11-07T12:14:41.684259
CART5848,CUST1848,Customer 849,cust1848@example.com,+919607183629,returning,casual,mobile,UK,1913.23,5,"[{""product_id"": ""PROD10480"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 101.49, ""quantity"": 3}, {""product_id"": ""PROD10481"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 470.73, ""quantity"": 3}, {""product_id"": ""PROD10482"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 15.45, ""quantity"": 1}, {""product_id"": ""PROD10483"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 32.24, ""quantity"": 1}, {""product_id"": ""PROD10484"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 148.88, ""quantity"": 1}]",33,6,0.22,0.81,distracted,17,True,2025-11-08T12:14:41.684528
CART5849,CUST1849,Customer 850,cust1849@example.com,+918738735023,returning,professional,tablet,IN,1082.61,3,"[{""product_id"": ""PROD10490"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 48.49, ""quantity"": 1}, {""product_id"": ""PROD10491"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 110.98, ""quantity"": 3}, {""product_id"": ""PROD10492"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 701.18, ""quantity"": 1}]",54,7,0.28,0.82,distracted,18,True,2025-11-07T15:14:41.684731
CART5850,CUST1850,Customer 851,cust1850@example.com,+917191043170,new,casual,mobile,US,216.92,2,"[{""product_id"": ""PROD10500"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 40.94, ""quantity"": 1}, {""product_id"": ""PROD10501"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 87.99, ""quantity"": 2}]",44,0,0.45,0.75,site_crash,13,True,2025-11-08T01:14:41.684911
CART5851,CUST1851,Customer 852,cust1851@example.com,+919289144721,returning,casual,mobile,NZ,1490.85,4,"[{""product_id"": ""PROD10510"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 30.17, ""quantity"": 1}, {""product_id"": ""PROD10511"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 691.45, ""quantity"": 2}, {""product_id"": ""PROD10512"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 17.95, ""quantity"": 2}, {""product_id"": ""PROD10513"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 20.94, ""quantity"": 2}]",3,3,0.3,0.64,comparison_shopping,10,True,2025-11-09T18:14:41.685142
CART5852,CUST1852,Customer 853,cust1852@example.com,+919340087993,new,enthusiastic,desktop,NZ,32.64,1,"[{""product_id"": ""PROD10520"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 16.32, ""quantity"": 2}]",61,0,0.47,0.41,high_shipping_cost,11,True,2025-11-07T08:14:41.685297
CART5853,CUST1853,Customer 854,cust1853@example.com,+918238965651,returning,enthusiastic,mobile,US,2224.75,4,"[{""product_id"": ""PROD10530"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 79.65, ""quantity"": 3}, {""product_id"": ""PROD10531"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 210.22, ""quantity"": 2}, {""product_id"": ""PROD10532"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 768.99, ""quantity"": 2}, {""product_id"": ""PROD10533"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 13.69, ""quantity"": 2}]",38,5,0.15,0.83,site_crash,18,True,2025-11-08T07:14:41.685518
CART5854,CUST1854,Customer 855,cust1854@example.com,+918081328344,new,casual,mobile,UK,4663.28,3,"[{""product_id"": ""PROD10540"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 108.02, ""quantity"": 2}, {""product_id"": ""PROD10541"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1133.88, ""quantity"": 3}, {""product_id"": ""PROD10542"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 522.8, ""quantity"": 2}]",4,0,0.32,0.8,distracted,19,True,2025-11-09T17:14:41.685713
